age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
28.0,6,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
39.0,6,9.0,2,0,5,1,0,0.0,0.0,32.5,38,0
32.0,3,12.0,2,2,0,4,1,0.0,0.0,42.0,38,0
31.0,3,9.0,4,6,1,4,0,0.0,0.0,50.0,38,0
51.0,5,9.0,2,3,0,1,1,0.0,0.0,40.0,29,0
43.0,1,13.0,0,9,4,4,0,0.0,0.0,48.0,38,0
39.0,3,10.0,2,4,0,4,1,0.0,0.0,32.5,38,0
23.0,3,10.0,4,3,1,4,0,0.0,0.0,40.0,38,0
37.0,3,7.0,4,11,3,2,0,0.0,0.0,40.0,38,0
41.0,0,13.0,2,12,0,4,1,0.0,0.0,32.5,38,0
17.0,3,5.0,2,13,3,4,0,0.0,0.0,32.5,38,0
39.0,3,13.0,4,11,1,4,1,0.0,0.0,52.5,38,0
23.0,4,10.0,4,9,1,4,1,0.0,0.0,50.0,38,0
22.0,3,13.0,4,11,3,1,1,0.0,0.0,50.0,35,0
43.0,3,13.0,0,6,4,4,1,0.0,0.0,32.5,38,0
42.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
62.0,5,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
60.0,3,13.0,4,3,1,1,0,0.0,0.0,45.0,38,0
43.0,4,14.0,2,7,0,4,1,0.0,0.0,35.0,38,0
26.0,3,12.0,4,11,1,4,1,0.0,0.0,40.0,38,0
24.0,3,6.0,4,0,4,2,0,0.0,0.0,32.5,38,0
18.0,1,6.0,0,3,4,4,0,0.0,0.0,32.5,38,0
60.0,3,5.0,4,9,3,4,0,0.0,0.0,40.0,38,0
45.0,3,13.0,4,0,3,4,0,0.0,0.0,52.5,38,0
59.0,3,6.0,2,12,0,4,1,0.0,0.0,40.0,38,0
46.0,3,12.0,0,0,1,4,0,0.0,0.0,40.0,4,0
27.0,3,11.0,4,2,3,4,1,0.0,0.0,38.0,38,0
46.0,3,13.0,2,12,0,4,1,0.0,0.0,40.0,38,0
51.0,1,7.0,4,0,1,2,0,0.0,0.0,40.0,38,0
44.0,3,10.0,0,7,3,4,0,0.0,0.0,52.5,38,0
23.0,3,8.0,2,7,3,4,1,0.0,0.0,40.0,38,0
64.0,5,9.0,0,7,1,4,0,0.0,0.0,50.0,38,0
60.0,1,10.0,4,10,3,4,1,0.0,0.0,40.0,38,0
26.0,3,9.0,6,3,4,4,0,0.0,0.0,45.0,38,0
24.0,6,9.0,3,7,2,2,1,0.0,0.0,37.0,13,0
24.0,3,9.0,4,7,1,1,0,0.0,0.0,40.0,24,0
27.0,6,4.5,0,0,4,4,0,0.0,0.0,40.0,38,0
37.0,3,11.0,4,11,3,4,1,0.0,0.0,45.0,38,0
19.0,3,9.0,4,6,1,2,1,0.0,0.0,40.0,38,0
53.0,6,10.0,4,0,1,4,0,0.0,0.0,50.0,38,0
44.0,3,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
47.0,3,9.0,2,2,0,4,1,0.0,0.0,32.5,38,0
47.0,1,9.0,4,7,1,4,0,0.0,0.0,40.0,38,0
24.0,3,9.0,0,7,4,4,0,0.0,0.0,40.0,38,0
45.0,3,14.0,4,13,3,4,1,0.0,0.0,40.0,38,0
29.0,3,9.0,3,10,1,4,1,0.0,0.0,40.0,38,0
55.0,3,5.0,4,11,3,4,1,0.0,0.0,50.0,38,0
17.0,3,5.0,0,0,2,4,0,0.0,0.0,40.0,10,0
64.0,4,14.0,2,11,0,4,1,0.0,0.0,35.0,38,0
31.0,3,5.0,0,0,1,4,0,0.0,0.0,32.5,38,0
58.0,3,10.0,2,2,0,4,1,0.0,0.0,52.5,38,0
42.0,3,10.0,0,8,1,4,0,0.0,0.0,40.0,38,0
19.0,1,9.0,0,3,1,4,0,0.0,0.0,35.0,38,0
25.0,3,9.0,4,7,3,4,0,0.0,0.0,32.5,38,0
62.0,3,16.0,4,5,1,4,1,0.0,0.0,40.0,38,0
34.0,3,10.0,4,11,3,2,1,0.0,0.0,40.0,38,0
22.0,3,7.0,4,7,3,4,0,0.0,0.0,40.0,38,0
28.0,0,9.0,4,6,3,4,1,0.0,0.0,48.0,38,0
59.0,3,6.0,2,5,0,4,1,0.0,0.0,40.0,38,0
43.0,1,14.0,2,10,0,4,1,0.0,0.0,40.0,38,0
24.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
47.0,3,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
68.0,5,9.0,4,4,1,4,1,0.0,0.0,32.5,38,0
36.0,3,13.0,2,9,5,4,0,0.0,0.0,45.0,38,0
54.0,7,6.0,2,4,3,4,1,0.0,0.0,40.0,38,0
51.0,3,11.0,2,5,0,4,1,0.0,0.0,48.0,31,0
33.0,3,13.0,2,7,0,4,1,0.0,0.0,40.0,38,0
29.0,3,13.0,2,9,0,4,1,0.0,0.0,32.5,38,0
24.0,3,12.0,4,6,1,4,1,0.0,0.0,32.5,38,0
34.0,3,9.0,6,7,1,2,0,0.0,0.0,40.0,38,0
21.0,5,12.0,2,2,0,4,1,0.0,0.0,32.5,38,0
31.0,3,10.0,0,9,1,4,1,0.0,0.0,40.0,38,0
38.0,3,9.0,4,7,1,4,1,0.0,0.0,52.5,38,0
27.0,3,13.0,2,9,0,4,1,0.0,0.0,45.0,38,0
48.0,3,4.5,2,3,0,4,1,0.0,0.0,40.0,9,0
71.0,1,13.0,6,9,4,4,0,0.0,0.0,32.5,38,0
47.0,3,12.0,4,7,1,4,1,0.0,0.0,44.0,38,0
38.0,3,7.0,4,0,4,2,0,0.0,0.0,32.5,38,0
47.0,5,14.0,2,4,0,1,1,0.0,0.0,40.0,38,0
25.0,1,9.0,0,0,4,4,0,0.0,0.0,40.0,38,0
32.0,3,4.5,2,6,5,1,0,0.0,0.0,40.0,0,0
24.0,3,10.0,4,12,3,4,1,0.0,0.0,49.0,38,0
31.0,3,12.0,4,7,3,4,0,0.0,0.0,45.0,38,0
18.0,3,6.0,2,7,2,4,1,0.0,0.0,32.5,38,0
21.0,5,11.0,5,3,1,4,1,0.0,0.0,40.0,38,0
32.0,3,9.0,4,5,3,4,0,0.0,0.0,40.0,38,0
67.0,6,11.0,4,3,1,4,0,0.0,0.0,32.5,38,0
63.0,3,6.0,4,0,1,3,1,0.0,0.0,32.5,38,0
52.0,3,14.0,4,0,1,4,0,0.0,0.0,40.0,38,0
57.0,3,13.0,0,11,1,4,0,0.0,0.0,32.5,38,0
29.0,3,10.0,4,3,1,4,1,0.0,0.0,40.0,1,0
44.0,3,9.0,0,2,1,4,1,0.0,0.0,40.0,8,0
22.0,0,13.0,2,0,0,4,1,0.0,0.0,32.5,38,0
27.0,3,13.0,0,0,4,2,1,0.0,0.0,52.5,38,0
38.0,5,9.0,2,3,0,4,1,0.0,0.0,52.5,38,0
39.0,6,9.0,6,0,1,4,0,0.0,0.0,32.5,38,0
29.0,3,11.0,4,11,3,4,1,0.0,0.0,52.5,7,0
33.0,3,7.0,2,13,0,4,1,0.0,0.0,40.0,38,0
39.0,3,11.0,4,0,3,4,0,0.0,0.0,40.0,38,0
22.0,3,10.0,4,9,3,4,0,0.0,0.0,32.5,38,0
45.0,3,13.0,2,9,0,4,1,0.0,0.0,52.5,38,0
35.0,1,4.5,0,2,1,4,1,0.0,0.0,40.0,38,0
19.0,3,9.0,0,0,4,4,0,0.0,0.0,32.5,38,0
35.0,3,8.0,2,2,0,4,1,0.0,0.0,40.0,38,0
49.0,3,13.0,0,9,4,4,0,0.0,0.0,35.0,38,0
40.0,3,13.0,4,11,1,4,0,0.0,0.0,45.0,38,0
28.0,3,9.0,2,9,0,4,1,0.0,0.0,45.0,38,0
56.0,4,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
36.0,3,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
20.0,3,10.0,2,3,0,4,1,0.0,0.0,32.5,38,0
28.0,3,7.0,2,9,0,4,1,0.0,0.0,40.0,38,0
22.0,3,10.0,6,11,4,4,0,0.0,0.0,32.5,38,0
32.0,3,10.0,4,12,2,4,0,0.0,0.0,40.0,38,0
46.0,3,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0
32.0,0,13.0,0,12,1,4,1,0.0,0.0,40.0,38,0
63.0,6,9.0,0,9,4,4,0,0.0,0.0,32.5,38,0
30.0,3,14.0,2,11,0,4,1,0.0,0.0,46.0,38,0
42.0,1,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
33.0,3,10.0,4,9,3,4,1,0.0,0.0,40.0,38,0
23.0,3,10.0,4,10,1,4,1,0.0,0.0,40.0,38,0
49.0,3,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
27.0,6,13.0,4,10,1,4,1,0.0,0.0,35.0,38,0
38.0,3,13.0,5,5,4,4,1,0.0,0.0,40.0,38,0
36.0,3,9.0,0,2,1,4,1,0.0,0.0,32.5,38,0
42.0,3,13.0,4,7,1,4,1,0.0,0.0,40.0,38,0
27.0,3,10.0,2,2,0,4,1,0.0,0.0,52.5,38,0
44.0,3,9.0,4,10,3,4,1,0.0,0.0,50.0,38,0
28.0,3,4.5,2,6,2,1,0,0.0,0.0,48.0,2,0
35.0,3,14.0,4,13,1,4,1,0.0,0.0,40.0,38,0
38.0,3,13.0,4,11,1,4,1,0.0,0.0,40.0,38,0
32.0,3,12.0,5,11,3,4,0,0.0,0.0,42.0,38,0
36.0,3,4.5,2,13,0,4,1,0.0,0.0,40.0,32,0
22.0,5,8.0,0,0,4,4,0,0.0,0.0,35.0,38,0
22.0,3,5.0,4,7,1,4,1,0.0,0.0,35.0,38,0
67.0,1,9.0,2,10,0,4,1,0.0,0.0,40.0,38,0
64.0,5,9.0,4,7,1,4,1,0.0,0.0,40.0,38,0
35.0,5,9.0,2,4,0,4,1,0.0,0.0,40.0,38,0
17.0,5,5.0,2,4,0,4,1,0.0,0.0,40.0,38,0
44.0,3,12.0,4,13,2,4,1,0.0,0.0,32.5,12,0
48.0,6,9.0,4,0,1,4,0,0.0,0.0,32.5,38,0
27.0,1,10.0,0,7,1,4,0,0.0,0.0,45.0,38,0
18.0,3,7.0,4,12,1,4,1,0.0,0.0,32.5,38,0
33.0,3,8.0,4,0,4,2,0,0.0,0.0,40.0,38,0
27.0,3,15.0,4,0,1,4,0,0.0,0.0,50.0,1,0
20.0,3,10.0,4,0,4,4,0,0.0,0.0,40.0,38,0
24.0,3,4.5,6,6,4,4,0,0.0,0.0,32.5,38,0
24.0,3,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0
41.0,3,14.0,2,7,0,4,1,0.0,0.0,38.0,4,0
38.0,3,6.0,2,9,0,4,1,0.0,0.0,40.0,38,0
26.0,3,9.0,4,7,2,4,1,0.0,0.0,32.5,38,0
33.0,4,13.0,2,3,0,4,1,0.0,0.0,40.0,38,0
38.0,3,13.0,4,3,1,4,1,0.0,0.0,45.0,38,0
38.0,3,10.0,2,11,0,4,1,0.0,0.0,52.5,38,0
38.0,3,9.0,4,7,3,4,0,0.0,0.0,40.0,38,0
41.0,3,12.0,4,3,3,1,1,0.0,0.0,40.0,38,0
26.0,3,9.0,4,7,3,4,1,0.0,0.0,35.0,38,0
19.0,0,10.0,2,11,0,1,1,0.0,0.0,40.0,38,0
18.0,0,10.0,2,3,5,4,0,0.0,0.0,32.5,38,0
56.0,3,6.0,0,0,1,4,0,0.0,0.0,40.0,38,0
56.0,0,9.0,0,2,4,4,1,0.0,0.0,40.0,38,0
78.0,3,9.0,4,9,3,4,1,0.0,0.0,40.0,38,0
48.0,3,13.0,4,7,1,4,0,0.0,0.0,52.5,38,0
52.0,3,4.5,2,7,1,4,1,0.0,0.0,40.0,7,0
35.0,5,11.0,0,2,3,4,1,0.0,0.0,42.0,38,0
50.0,6,9.0,4,3,1,4,1,0.0,0.0,40.0,38,0
63.0,3,4.5,0,6,1,4,0,0.0,0.0,40.0,38,0
25.0,3,13.0,2,6,0,4,1,0.0,0.0,40.0,38,0
39.0,3,11.0,4,6,1,4,0,0.0,0.0,49.0,38,0
35.0,6,9.0,0,6,1,2,1,0.0,0.0,40.0,38,0
46.0,1,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
54.0,5,13.0,2,13,0,4,1,0.0,0.0,45.0,38,0
32.0,3,9.0,2,6,0,4,1,0.0,0.0,52.5,38,0
47.0,5,4.5,6,4,4,4,1,0.0,0.0,40.0,38,0
23.0,3,14.0,2,2,0,4,1,0.0,0.0,40.0,38,0
27.0,3,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
42.0,5,7.0,4,3,1,4,1,0.0,0.0,40.0,9,0
29.0,3,9.0,2,9,0,4,1,0.0,0.0,32.5,38,0
33.0,3,13.0,2,2,0,4,1,0.0,0.0,40.0,38,0
78.0,3,4.5,4,7,1,4,0,0.0,0.0,32.5,38,0
26.0,3,13.0,2,11,0,4,1,0.0,0.0,40.0,38,0
18.0,3,7.0,2,3,0,4,1,0.0,0.0,40.0,38,0
24.0,5,11.0,0,2,1,4,1,0.0,0.0,52.5,38,0
17.0,1,6.0,5,9,4,4,1,0.0,0.0,32.5,38,0
36.0,3,9.0,6,6,4,4,0,0.0,0.0,40.0,38,0
20.0,3,9.0,0,4,1,1,1,0.0,0.0,40.0,39,0
40.0,6,13.0,4,9,4,4,0,0.0,0.0,32.5,38,0
26.0,3,11.0,2,11,0,4,1,0.0,0.0,35.0,38,0
38.0,3,13.0,0,0,4,4,0,0.0,0.0,40.0,38,0
35.0,3,10.0,0,5,1,4,1,0.0,0.0,52.5,38,0
18.0,3,7.0,2,6,0,4,1,0.0,0.0,32.5,38,0
34.0,3,15.0,2,5,5,4,0,0.0,0.0,40.0,38,0
27.0,5,7.0,2,2,0,4,1,0.0,0.0,40.0,38,0
40.0,3,10.0,4,2,3,4,1,0.0,0.0,40.0,38,0
78.0,3,4.5,6,8,1,4,0,0.0,0.0,32.5,38,0
42.0,3,10.0,4,0,4,4,0,0.0,0.0,37.0,38,0
17.0,3,7.0,4,7,1,4,1,0.0,0.0,32.5,38,0
51.0,3,6.0,2,7,0,4,1,0.0,0.0,40.0,25,0
57.0,3,13.0,5,0,3,4,1,0.0,0.0,40.0,4,0
22.0,3,10.0,6,2,1,4,1,0.0,0.0,32.5,38,0
32.0,5,9.0,2,7,0,4,1,0.0,0.0,35.0,38,0
38.0,6,9.0,2,3,5,4,0,0.0,0.0,50.0,38,0
23.0,3,10.0,2,11,0,4,1,0.0,0.0,40.0,38,0
18.0,3,7.0,4,2,1,4,1,0.0,0.0,32.5,38,0
32.0,3,10.0,4,11,1,4,1,0.0,0.0,50.0,38,0
22.0,3,9.0,4,11,3,4,0,0.0,0.0,40.0,38,0
63.0,3,7.0,4,0,3,4,0,0.0,0.0,32.5,38,0
28.0,4,9.0,0,11,1,4,1,0.0,0.0,45.0,38,0
28.0,3,10.0,2,7,5,4,0,0.0,0.0,40.0,38,0
53.0,3,9.0,0,6,2,4,1,0.0,0.0,35.0,38,0
54.0,3,13.0,4,5,3,4,1,0.0,0.0,40.0,38,0
35.0,3,12.0,0,5,4,4,0,0.0,0.0,32.5,38,0
30.0,3,9.0,1,0,0,4,1,0.0,0.0,52.5,38,0
38.0,3,11.0,0,0,4,2,0,0.0,0.0,40.0,38,0
45.0,5,9.0,4,9,2,1,0,0.0,0.0,50.0,34,0
68.0,6,16.0,4,0,3,2,0,0.0,0.0,52.5,38,0
29.0,3,13.0,2,3,0,4,1,0.0,0.0,42.0,38,0
37.0,3,9.0,0,13,1,4,1,0.0,0.0,50.0,38,0
40.0,3,9.0,0,0,1,4,0,0.0,0.0,32.5,38,0
61.0,3,14.0,6,9,1,2,0,0.0,0.0,52.5,38,0
28.0,3,4.5,2,3,0,4,1,0.0,0.0,40.0,38,0
22.0,3,13.0,4,3,3,4,1,0.0,0.0,32.5,38,0
54.0,3,9.0,6,6,1,2,0,0.0,0.0,52.5,38,0
33.0,3,10.0,6,6,4,2,0,0.0,0.0,52.0,38,0
44.0,3,9.0,4,11,1,1,0,0.0,0.0,40.0,38,0
34.0,1,9.0,4,3,4,2,0,0.0,0.0,40.0,38,0
46.0,3,4.5,2,7,0,4,1,0.0,0.0,40.0,25,0
32.0,5,10.0,2,4,0,4,1,0.0,0.0,40.0,38,0
40.0,3,4.5,0,7,1,4,0,0.0,0.0,42.0,38,0
44.0,5,9.0,2,4,0,4,1,0.0,0.0,40.0,38,0
27.0,6,9.0,4,0,3,4,0,0.0,0.0,32.5,38,0
28.0,3,10.0,4,7,2,4,0,0.0,0.0,32.5,38,0
50.0,3,14.0,2,13,0,2,1,0.0,0.0,40.0,38,0
31.0,3,13.0,4,6,3,4,1,0.0,0.0,50.0,38,0
34.0,3,9.0,0,10,4,4,0,0.0,0.0,35.0,38,0
38.0,5,9.0,2,2,0,4,1,0.0,0.0,32.5,38,0
34.0,3,15.0,4,11,4,4,0,0.0,0.0,52.5,38,0
31.0,3,11.0,2,2,0,4,1,0.0,0.0,38.0,38,0
39.0,0,9.0,4,0,4,4,0,0.0,0.0,32.5,38,0
37.0,1,10.0,4,0,1,2,0,0.0,0.0,40.0,38,0
39.0,3,10.0,2,9,5,4,0,0.0,0.0,32.5,38,0
34.0,3,10.0,4,3,1,4,0,0.0,0.0,52.5,38,0
19.0,3,10.0,2,7,0,4,1,0.0,0.0,40.0,38,0
40.0,3,9.0,4,13,3,4,1,0.0,0.0,40.0,38,0
41.0,3,13.0,4,13,4,4,1,0.0,0.0,40.0,25,0
48.0,3,9.0,2,4,0,4,1,0.0,0.0,40.0,25,0
25.0,3,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0
52.0,3,9.0,4,10,3,1,1,0.0,0.0,38.0,18,0
42.0,1,10.0,2,0,5,4,0,0.0,0.0,40.0,38,0
36.0,3,9.0,4,0,2,4,0,0.0,0.0,40.0,26,0
36.0,3,11.0,2,7,0,4,1,0.0,0.0,40.0,25,0
35.0,3,10.0,4,5,3,4,1,0.0,0.0,43.0,38,0
49.0,3,10.0,4,0,4,2,0,0.0,0.0,46.0,38,0
27.0,3,9.0,2,7,0,2,1,0.0,0.0,40.0,38,0
35.0,3,9.0,4,12,3,4,0,0.0,0.0,32.5,38,0
26.0,3,7.0,4,7,3,2,1,0.0,0.0,32.5,38,0
49.0,3,14.0,2,6,0,4,1,0.0,0.0,52.5,38,0
32.0,3,13.0,4,3,3,4,0,0.0,0.0,40.0,38,0
49.0,3,13.0,4,9,3,4,0,0.0,0.0,40.0,38,0
21.0,3,5.0,3,2,1,2,1,0.0,0.0,50.0,5,0
19.0,3,10.0,4,7,3,4,1,0.0,0.0,32.5,25,0
23.0,3,10.0,4,3,1,4,1,0.0,0.0,40.0,38,0
45.0,3,9.0,4,7,2,2,0,0.0,0.0,46.0,38,0
55.0,3,7.0,0,12,1,4,0,0.0,0.0,45.0,38,0
40.0,3,16.0,4,2,1,4,1,0.0,0.0,40.0,38,0
42.0,3,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
27.0,3,6.0,2,3,5,4,0,0.0,0.0,40.0,25,0
46.0,3,12.0,4,9,1,4,0,0.0,0.0,33.0,38,0
26.0,3,10.0,4,0,3,4,0,0.0,0.0,40.0,38,0
42.0,3,11.0,2,0,0,1,1,0.0,0.0,40.0,18,0
46.0,3,9.0,2,9,0,4,1,0.0,0.0,40.0,38,0
44.0,3,13.0,0,6,1,2,0,0.0,0.0,40.0,38,0
23.0,3,8.0,0,13,1,4,1,0.0,0.0,32.5,38,0
38.0,3,9.0,4,11,1,4,1,0.0,0.0,40.0,38,0
25.0,3,10.0,2,2,0,4,1,0.0,0.0,50.0,38,0
18.0,3,10.0,4,7,1,2,1,0.0,0.0,32.5,38,0
21.0,3,10.0,4,3,3,4,1,0.0,0.0,32.5,38,0
57.0,3,10.0,4,5,1,4,1,0.0,0.0,40.0,3,0
32.0,3,15.0,4,0,3,4,0,0.0,0.0,52.5,38,0
31.0,3,10.0,4,6,1,4,0,0.0,0.0,40.0,38,0
48.0,3,13.0,2,6,0,4,1,0.0,0.0,32.5,38,0
59.0,3,6.0,2,0,5,4,0,0.0,0.0,40.0,38,0
28.0,3,13.0,0,0,2,4,0,0.0,0.0,45.0,38,0
30.0,3,9.0,3,11,4,4,1,0.0,0.0,40.0,38,0
47.0,3,9.0,4,11,4,2,0,0.0,0.0,40.0,38,0
30.0,6,11.0,5,0,4,2,0,0.0,0.0,40.0,38,0
62.0,3,9.0,2,7,0,4,1,0.0,0.0,32.5,38,0
33.0,3,9.0,2,3,0,4,1,0.0,0.0,32.5,38,0
32.0,3,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0
35.0,3,11.0,0,11,1,4,0,0.0,0.0,35.0,38,0
60.0,3,9.0,0,7,1,4,0,0.0,0.0,50.0,38,0
22.0,3,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
24.0,3,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
47.0,5,9.0,2,2,0,4,1,0.0,0.0,36.0,38,0
24.0,1,9.0,2,5,0,4,1,0.0,0.0,40.0,38,0
20.0,3,11.0,4,0,3,4,0,0.0,0.0,40.0,38,0
28.0,1,13.0,2,2,0,2,1,0.0,0.0,35.0,38,0
20.0,3,10.0,4,9,3,4,0,0.0,0.0,40.0,38,0
36.0,3,12.0,4,0,2,4,0,0.0,0.0,40.0,38,0
52.0,5,12.0,2,13,0,4,1,0.0,0.0,40.0,38,0
22.0,3,9.0,4,5,1,4,1,0.0,0.0,40.0,38,0
39.0,3,7.0,4,11,3,1,1,0.0,0.0,40.0,18,0
23.0,3,13.0,4,3,1,4,1,0.0,0.0,40.0,38,0
57.0,3,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
23.0,3,13.0,4,11,1,4,1,0.0,0.0,52.5,38,0
19.0,6,10.0,2,9,0,4,1,0.0,0.0,40.0,38,0
18.0,5,7.0,4,7,3,4,0,0.0,0.0,32.5,38,0
42.0,3,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
60.0,3,9.0,0,12,4,4,0,0.0,0.0,40.0,38,0
36.0,5,4.5,2,2,0,4,1,0.0,0.0,35.0,38,0
19.0,3,9.0,4,7,3,4,0,0.0,0.0,32.5,38,0
44.0,3,14.0,2,3,0,1,1,0.0,0.0,48.0,18,0
35.0,3,9.0,4,11,3,4,0,0.0,0.0,40.0,38,0
35.0,3,9.0,4,4,1,4,1,0.0,0.0,48.0,38,0
40.0,3,14.0,4,7,3,4,0,0.0,0.0,40.0,25,0
28.0,3,9.0,0,13,1,4,1,0.0,0.0,50.0,38,0
68.0,6,7.0,4,0,3,4,0,0.0,0.0,32.5,38,0
42.0,5,10.0,2,2,0,4,1,0.0,0.0,40.0,8,0
34.0,3,9.0,4,5,1,2,1,0.0,0.0,40.0,38,0
56.0,3,16.0,0,6,1,4,0,0.0,0.0,50.0,33,0
28.0,3,13.0,2,9,0,4,1,0.0,0.0,45.0,38,0
61.0,1,10.0,4,9,1,4,1,0.0,0.0,43.0,38,0
34.0,3,12.0,0,7,1,2,0,0.0,0.0,40.0,38,0
19.0,3,9.0,5,9,4,4,0,0.0,0.0,40.0,38,0
30.0,3,9.0,4,4,3,2,1,0.0,0.0,52.5,38,0
27.0,3,13.0,0,11,1,1,0,0.0,0.0,50.0,38,0
42.0,0,10.0,0,0,2,4,0,0.0,0.0,40.0,32,0
48.0,3,13.0,6,11,4,4,0,0.0,0.0,35.0,38,0
45.0,3,6.0,0,7,1,4,0,0.0,0.0,40.0,38,0
32.0,3,9.0,0,9,4,4,0,0.0,0.0,32.5,38,0
43.0,3,10.0,2,5,0,4,1,0.0,0.0,40.0,38,0
69.0,3,7.0,2,7,0,4,1,0.0,0.0,32.5,38,0
63.0,3,9.0,4,9,1,1,1,0.0,0.0,40.0,20,0
58.0,3,8.0,2,6,0,4,1,0.0,0.0,40.0,38,0
37.0,3,9.0,2,6,5,4,0,0.0,0.0,40.0,38,0
73.0,6,9.0,2,9,0,2,1,0.0,0.0,32.5,38,0
21.0,3,10.0,4,6,3,4,0,0.0,0.0,50.0,38,0
27.0,3,13.0,6,11,1,4,0,0.0,0.0,40.0,38,0
46.0,3,9.0,2,6,0,4,1,0.0,0.0,35.0,12,0
34.0,0,11.0,4,0,3,2,1,0.0,0.0,32.5,38,0
73.0,3,9.0,2,6,0,2,1,0.0,0.0,40.0,38,0
38.0,3,9.0,4,5,3,2,1,0.0,0.0,44.0,38,0
48.0,3,9.0,6,7,1,4,0,0.0,0.0,40.0,38,0
17.0,3,7.0,4,3,3,4,0,0.0,0.0,32.5,38,0
19.0,3,9.0,2,3,0,4,1,0.0,0.0,32.5,38,0
21.0,3,9.0,4,7,1,4,0,0.0,0.0,32.5,38,0
56.0,3,9.0,2,8,2,4,0,0.0,0.0,40.0,38,0
17.0,3,6.0,2,5,0,4,1,0.0,0.0,32.5,25,0
37.0,3,10.0,6,7,1,4,0,0.0,0.0,40.0,38,0
34.0,0,13.0,0,5,1,4,1,0.0,0.0,50.0,38,0
34.0,3,10.0,0,13,1,4,1,0.0,0.0,40.0,38,0
30.0,1,13.0,2,3,0,4,1,0.0,0.0,52.5,38,0
35.0,5,15.0,2,4,0,4,1,0.0,0.0,50.0,38,0
20.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
36.0,3,14.0,2,13,0,4,1,0.0,0.0,40.0,38,0
45.0,3,15.0,4,0,1,4,0,0.0,0.0,52.5,38,0
62.0,5,6.0,2,3,0,4,1,0.0,0.0,35.0,38,0
52.0,3,9.0,2,2,3,4,1,0.0,0.0,40.0,38,0
35.0,3,4.5,2,5,0,4,1,0.0,0.0,40.0,25,0
21.0,3,10.0,2,2,0,4,1,0.0,0.0,47.0,38,0
33.0,3,13.0,2,6,0,4,1,0.0,0.0,35.0,38,0
36.0,5,9.0,2,11,0,4,1,0.0,0.0,32.5,38,0
50.0,1,13.0,4,10,1,4,1,0.0,0.0,52.5,38,0
32.0,3,10.0,4,2,3,4,1,0.0,0.0,32.5,38,0
23.0,5,9.0,4,3,1,4,1,0.0,0.0,40.0,38,0
36.0,3,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
42.0,3,9.0,0,3,1,4,0,0.0,0.0,40.0,38,0
41.0,3,10.0,0,2,4,4,1,0.0,0.0,40.0,38,0
64.0,5,13.0,2,0,0,4,1,0.0,0.0,32.5,38,0
44.0,3,10.0,4,7,4,2,0,0.0,0.0,40.0,38,0
23.0,3,13.0,2,6,0,4,1,0.0,0.0,40.0,38,0
30.0,3,9.0,0,6,4,2,1,0.0,0.0,40.0,38,0
33.0,4,4.5,2,11,0,4,1,0.0,0.0,40.0,38,0
23.0,3,9.0,4,7,1,4,1,0.0,0.0,48.0,38,0
41.0,3,9.0,6,7,1,4,0,0.0,0.0,40.0,38,0
78.0,3,4.5,4,11,2,4,0,0.0,0.0,32.5,38,0
46.0,5,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
30.0,6,9.0,4,0,4,2,0,0.0,0.0,52.5,38,0
49.0,3,13.0,4,7,3,2,0,0.0,0.0,45.0,38,0
36.0,4,10.0,2,2,0,4,1,0.0,0.0,50.0,38,0
19.0,3,9.0,4,9,1,4,1,0.0,0.0,40.0,38,0
23.0,3,13.0,0,2,1,4,0,0.0,0.0,36.0,38,0
26.0,3,5.0,4,0,3,2,0,0.0,0.0,32.5,38,0
40.0,3,13.0,2,11,0,4,1,0.0,0.0,40.0,38,0
36.0,3,10.0,0,0,4,2,0,0.0,0.0,40.0,38,0
40.0,3,9.0,4,3,1,4,0,0.0,0.0,38.0,38,0
19.0,3,10.0,6,9,4,4,0,0.0,0.0,32.5,38,0
42.0,4,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0
